id,title,type,release_year,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts229123,Little Singham,SHOW,2018,12,"animation', 'action'",IN',2,tt11151836,3.5,99,0.6,4
tm368006,Harith Iskander: I Told You So,MOVIE,2018,61,comedy',US',NA,tt7902184,4.6,173,2.411,5.5
tm840936,Zoé: Panoramas,MOVIE,2017,89,"documentation', 'music'",XX',NA,tt5158844,6.8,78,NA,NA
tm430459,La Leyenda del Diamante,MOVIE,2018,87,"action', 'fantasy', 'horror', 'western', 'family', 'scifi'",MX',NA,tt6487242,3.3,51,12.871,5.25
tm440324,Santo cachón,MOVIE,2018,87,comedy',CO',NA,tt9189572,4.7,56,2.665,6
ts78444,Luna Petunia Return to Amazia,SHOW,2018,24,animation',US',2,tt7924854,4.8,47,2.75,6
tm1146751,Bahasha,MOVIE,2018,85,drama',TZ',NA,tt8540608,7,24,NA,NA
tm411528,Enissa Amani: Ehrenwort,MOVIE,2018,65,"comedy', 'european'",US',NA,tt8328418,5.5,194,1.143,5.6
ts84555,The Unknown Hitman: The Story of El Cholo Adrián,SHOW,2017,50,"action', 'crime'",MX',2,tt6524440,6.6,145,4.376,10
tm153164,Puriyaatha Puthir,MOVIE,2017,140,thriller',IN',NA,tt3407614,6.5,1049,1.612,7.1
tm320949,Simplemente Manu NNa,MOVIE,2017,71,comedy',MX',NA,tt6833550,5.4,51,1.4,3.8
tm428877,Babamın Ceketi,MOVIE,2018,100,comedy',TR',NA,tt8857590,4.9,862,2.017,5.1
tm314677,Silence Is Welcome,MOVIE,2017,94,drama',MX',NA,tt6436212,5.1,106,2.331,4.6
ts54112,Life Plan A and B,SHOW,2017,80,drama',TW',1,tt7034962,7.8,116,1.332,7
tm306680,Grillo vs Grillo,MOVIE,2017,95,"comedy', 'european'",XX',NA,tt6522846,5.3,130,1.123,6
tm430748,Neevevaro,MOVIE,2018,130,"thriller', 'action', 'drama', 'romance'",IN',NA,tt8571410,6.9,809,1.677,6.5
tm369452,Sebastián Marcelo Wainraich,MOVIE,2018,49,comedy',AR',NA,tt7607416,6.4,106,1.03,6.5
tm471288,Baby Mamas,MOVIE,2018,93,"comedy', 'drama'",ZA',NA,tt8686460,6.6,63,0.641,NA
ts80445,The Honeymoon Stand Up Special,SHOW,2018,32,comedy',,1,tt7698408,6.8,519,1.251,6
tm444907,Lovefucked,MOVIE,2018,105,"drama', 'romance'",IN',NA,,NA,NA,1.812,5.8
tm491499,Fan of Amoory,MOVIE,2018,91,drama',AE',NA,tt9140904,6,38,NA,NA
tm493814,Satria Heroes: Revenge of the Darkness,MOVIE,2017,92,"scifi', 'action', 'drama', 'fantasy'",ID',NA,tt9033440,4.4,69,NA,NA
tm404610,Stretch Armstrong: The Breakout,MOVIE,2018,45,animation',US',NA,,NA,NA,1.18,6
tm465864,Hajwala 2: Mysterious Mission,MOVIE,2018,115,"action', 'comedy'",AE',NA,tt8531618,3.9,93,1.533,4
ts82591,Spiritual House,SHOW,2017,41,,JP',1,,NA,NA,0.6,NA
tm433087,Rise: Ini Kalilah,MOVIE,2018,102,drama',MY',NA,tt9866736,5.1,41,1.715,7.5
tm336084,Echcharikkai,MOVIE,2018,134,"thriller', 'horror', 'crime', 'drama'",IN',NA,tt7853268,6.3,312,1.697,4.9
tm360763,Verses of Love 2,MOVIE,2017,125,"drama', 'romance'",ID',NA,tt7128070,5.5,609,2.821,6.8
tm370472,Kavin Jay : Everybody Calm Down!,MOVIE,2018,53,"comedy', 'documentation'",XX',NA,tt7924764,5.9,236,1.655,4.6
tm368697,Unexpectedly Yours,MOVIE,2017,120,"comedy', 'romance'",PH',NA,tt7686876,6.7,180,2.461,7.5
ts250172,Afronta!,SHOW,2017,14,documentation',BR',1,tt12467250,7.4,8,0.6,NA
tm420789,Lilli,MOVIE,2018,91,thriller',IN',NA,tt8273258,5.7,281,1.033,6.1
tm448690,Prince of Peoria: A Christmas Moose Miracle,MOVIE,2018,29,"comedy', 'family'",,NA,,NA,NA,1.842,5.8
ts97584,Highland: Thailand's Marijuana Awakening,SHOW,2017,20,documentation',US',1,tt7201224,6.2,24,0.663,8
tm819641,Match,MOVIE,2017,7,drama',,NA,tt10546234,4.1,7,0.6,NA
tm458186,Komola Rocket,MOVIE,2018,95,drama',BD',NA,tt8506874,7.4,1037,2.181,6
tm430496,D.L. Hughley: Contrarian,MOVIE,2018,58,comedy',US',NA,tt8426270,6.5,610,2.29,5.2
tm327926,Panoptic,MOVIE,2017,79,documentation',"AE', 'LB'",NA,tt7138456,6.3,60,0.928,5
tm327636,Joe Mande's Award-Winning Comedy Special,MOVIE,2017,66,"comedy', 'documentation'",US',NA,tt7183876,6.1,509,2.079,6.3
tm366383,Deliha 2,MOVIE,2018,106,comedy',TR',NA,tt7871636,4.7,2594,5.949,5.9
tm349134,Fabrizio Copano: solo pienso en mí,MOVIE,2017,59,comedy',CL',NA,tt8134310,5,34,0.808,5.8
tm285712,Jen Kirkman: Just Keep Livin'?,MOVIE,2017,69,comedy',US',NA,tt6386352,6.8,1290,1.904,6.7
tm834886,Wedy Atkalam,MOVIE,2018,72,"comedy', 'drama'",KW',NA,tt9437052,5.7,18,NA,NA
tm494577,Oga Bolaji,MOVIE,2018,91,drama',NG',NA,tt8847418,NA,NA,1.102,NA
tm426260,Si Doel the Movie,MOVIE,2018,85,"family', 'romance', 'drama', 'comedy'",ID',NA,tt8669070,6.8,417,1.447,7.4
ts76645,The Umbrella Academy,SHOW,2019,50,"comedy', 'drama', 'fantasy', 'scifi', 'action'",US',3,tt1312171,8,230211,388.952,8.7
ts216746,The Secret of Skinwalker Ranch,SHOW,2020,42,"horror', 'reality', 'thriller', 'documentation'",US',3,tt10589968,6,2625,30.911,8.5
ts89840,Virgin River,SHOW,2019,44,"drama', 'romance'",US',4,tt9077530,7.4,36459,169.37,8.034
tm441050,The Gentlemen,MOVIE,2019,113,"crime', 'action', 'comedy'","US', 'GB'",NA,tt8367814,7.8,325385,67.919,7.687
ts87466,Demon Slayer: Kimetsu no Yaiba,SHOW,2019,25,"scifi', 'action', 'animation', 'horror', 'fantasy', 'thriller'",JP',3,tt9335498,8.7,93604,94.263,8.809
ts88361,"Love, Death & Robots",SHOW,2019,13,"scifi', 'animation', 'thriller', 'horror', 'comedy', 'fantasy', 'drama', 'action'",US',3,tt9561862,8.4,131937,156.46,8.3
ts87248,In the Dark,SHOW,2019,41,"drama', 'comedy', 'action', 'crime', 'horror'",US',4,tt7772602,7.5,11409,39.136,7.9
ts90311,Vinland Saga,SHOW,2019,24,"animation', 'action', 'drama', 'war', 'history'",JP',2,tt10233448,8.8,32535,15.663,8.6
ts80962,Tuca & Bertie,SHOW,2019,24,"comedy', 'animation'",US',3,tt8036272,7.3,7023,18.246,7.2
ts86497,Russian Doll,SHOW,2019,28,"comedy', 'drama'",US',2,tt7520794,7.8,91649,18.072,7.5
ts254656,Jurassic World: Camp Cretaceous,SHOW,2020,24,"action', 'animation', 'scifi', 'family'",US',5,tt10436228,7.5,8022,259.059,8
ts57327,The Witcher,SHOW,2019,58,"scifi', 'action', 'horror', 'drama', 'fantasy'",US',2,tt5180504,8.2,472202,101.869,8.244
ts216679,Bridgerton,SHOW,2020,62,"drama', 'history', 'romance'",US',4,tt8740790,7.3,129085,106.118,8.2
ts237109,Control Z,SHOW,2020,38,"drama', 'thriller'",MX',3,tt11937662,6.9,8895,473.002,8.2
ts81007,After Life,SHOW,2019,28,"comedy', 'drama'",GB',3,tt8398600,8.4,129243,19.931,7.843
tm510203,A Call to Spy,MOVIE,2019,123,"crime', 'drama', 'thriller', 'war', 'history'",US',NA,tt7698468,6.6,7091,11.78,6.8
ts86912,Surviving R. Kelly,SHOW,2019,59,"documentation', 'crime', 'music'",US',2,tt10713450,7.5,4906,3.97,7.8
ts252505,Are You Afraid of the Dark?,SHOW,2019,42,"thriller', 'horror', 'family', 'drama', 'fantasy'",US',3,tt10473306,7,2216,63.359,7.5
ts191559,The UnXplained,SHOW,2019,42,documentation',US',4,tt10098498,7.1,1011,8.132,8.6
ts89259,The Queen's Gambit,SHOW,2020,56,"drama', 'sport'",US',1,tt10048342,8.6,420100,82.702,8.624
ts83555,"Roswell, New Mexico",SHOW,2019,41,"scifi', 'drama', 'romance'",US',4,tt7588054,6.1,12343,46.094,8.1
ts82915,Sex Education,SHOW,2019,52,"drama', 'comedy'",GB',4,tt7767422,8.3,251168,273.962,8.358
ts82914,Dead to Me,SHOW,2019,31,"thriller', 'crime', 'drama', 'comedy'",US',2,tt8064302,8,74989,26.155,7.299
ts215046,Capitani,SHOW,2019,29,"crime', 'drama', 'thriller'",LU',2,tt10483610,6.6,4912,28.789,6.715
ts90234,I Think You Should Leave with Tim Robinson,SHOW,2019,16,comedy',US',3,tt10050772,7.9,11900,8.873,6.6
ts88613,Formula 1: Drive to Survive,SHOW,2019,38,"documentation', 'sport'",GB',6,tt8289930,8.6,38345,40.781,8.4
ts81120,The Last Dance,SHOW,2020,50,"documentation', 'history', 'sport'",US',1,tt8420184,9.1,115915,27.702,8.2
ts87953,Locke & Key,SHOW,2020,48,"drama', 'thriller', 'scifi', 'horror', 'fantasy'",US',3,tt3007572,7.4,72031,48.22,8.1
ts235655,Outer Banks,SHOW,2020,49,"thriller', 'action', 'drama', 'romance', 'crime'",US',2,tt10293938,7.5,45815,39.319,8.555
ts84146,Emily in Paris,SHOW,2020,29,"drama', 'comedy', 'romance'",US',2,tt8962124,6.9,86631,42.991,7.995
tm681578,The Rental,MOVIE,2020,88,"drama', 'horror', 'thriller'",US',NA,tt10003008,5.7,30613,53.311,5.6
ts221904,Unbelievable,SHOW,2019,48,"drama', 'crime'",US',1,tt7909970,8.4,98384,20.378,8.1
ts55762,Kingdom,SHOW,2019,48,"action', 'scifi', 'thriller', 'history', 'drama', 'horror'",KR',2,tt6611916,8.3,44874,42.052,8.4
tm369594,I'm Thinking of Ending Things,MOVIE,2020,134,"drama', 'thriller', 'fantasy'",US',NA,tt7939766,6.6,83093,17.61,6.6
tm244149,The Irishman,MOVIE,2019,209,"crime', 'drama', 'history', 'thriller'",US',NA,tt1302006,7.8,376379,21.075,7.6
ts100116,Blown Away,SHOW,2019,26,"reality', 'comedy', 'history', 'documentation'",CA',3,tt9908860,7.1,3034,23.841,7.2
ts219101,Marianne,SHOW,2019,45,"thriller', 'drama', 'horror'",FR',1,tt10875696,7.4,14895,22.746,7.7
ts87453,Space Force,SHOW,2020,30,comedy',US',2,tt9612516,6.7,63379,21.173,6.6
ts222988,Love on the Spectrum,SHOW,2019,42,"reality', 'romance', 'documentation'",AU',2,tt11904786,8.6,5846,5.852,7.9
ts235758,Never Have I Ever,SHOW,2020,28,"comedy', 'drama'",US',4,tt10062292,7.8,47000,47.843,8.183
tm496322,Extraction,MOVIE,2020,116,"crime', 'drama', 'action', 'thriller'",US',NA,tt8936646,6.7,196105,51.91,7.4
ts224901,The Stranger,SHOW,2020,45,"thriller', 'crime', 'drama'",GB',1,tt9698480,7.3,48298,11.603,7.4
tm863808,My Octopus Teacher,MOVIE,2020,84,documentation',"ZA', 'GB'",NA,tt12888462,8.1,52771,19.276,8
tm827638,Synchronic,MOVIE,2019,102,"crime', 'drama', 'horror', 'scifi', 'thriller'",US',NA,tt9016974,6.2,29455,13.498,6.3
ts84633,The Promised Neverland,SHOW,2019,23,"animation', 'thriller', 'scifi', 'action', 'drama', 'horror', 'fantasy'",JP',2,tt8788458,8.3,36018,42.367,8.843
tm460124,"Yes, God, Yes",MOVIE,2020,78,"comedy', 'drama'","GB', 'US'",NA,tt8949056,6.1,15155,41.666,6.4
ts88379,Dracula,SHOW,2020,88,"drama', 'action', 'thriller', 'fantasy', 'horror'",GB',1,tt9139220,6.8,45971,25.177,7.142
tm824398,The Platform,MOVIE,2019,95,"scifi', 'thriller', 'horror', 'european'",ES',NA,tt8228288,7,213699,47.725,7.003
tm911973,Enola Holmes,MOVIE,2020,123,"crime', 'drama', 'action'",US',NA,tt7846844,6.6,162511,22.461,7.3
ts249891,The Comey Rule,SHOW,2020,82,"war', 'drama'",US',1,tt9174536,7.4,8829,9.22,7.5
tm849003,The Old Guard,MOVIE,2020,125,"fantasy', 'action', 'thriller'",US',NA,tt7556122,6.6,158247,20.588,7.2
ts89564,Black Summer,SHOW,2019,39,"scifi', 'thriller', 'action', 'drama', 'horror'",US',2,tt8923854,6.5,29318,30.795,7.1
tm845489,His House,MOVIE,2020,93,"thriller', 'drama', 'horror'",GB',NA,tt8508734,6.5,39988,27.065,6.5
tm403709,Marriage Story,MOVIE,2019,136,"drama', 'romance', 'comedy'",GB',NA,tt7653254,7.9,298303,28.268,7.8
ts224303,The Daily Life of the Immortal King,SHOW,2020,19,"scifi', 'animation', 'comedy', 'action', 'fantasy'",CN',2,tt11755260,7.2,1331,121.132,8.6
tm362198,Scary Stories to Tell in the Dark,MOVIE,2019,108,"horror', 'thriller'","US', 'CA', 'CN'",NA,tt3387520,6.2,74754,36.326,6.5
tm368699,The Devil All the Time,MOVIE,2020,138,"crime', 'drama', 'thriller', 'horror'",US',NA,tt7395114,7.1,122321,22.872,7.3
tm828369,Lunana: A Yak in the Classroom,MOVIE,2019,109,"drama', 'family'","BT', 'CN'",NA,tt10189300,7.4,3257,6.869,7.4
tm502532,Fantastic Fungi,MOVIE,2019,81,documentation',US',NA,tt8258074,7.4,8430,9.263,7.3
tm417392,The King,MOVIE,2019,140,"history', 'war', 'drama', 'romance'","US', 'AU'",NA,tt7984766,7.2,124438,25.987,7.2
ts219660,Alice in Borderland,SHOW,2020,47,"action', 'drama', 'scifi', 'thriller', 'fantasy'",JP',2,tt10795658,7.6,49446,71.018,8.2
ts57213,The Dark Crystal: Age of Resistance,SHOW,2019,51,"scifi', 'family', 'animation', 'fantasy', 'horror', 'drama', 'action'","US', 'GB'",1,tt6905690,8.4,24419,23.53,7.8
ts82913,When They See Us,SHOW,2019,74,"drama', 'crime', 'history'",US',1,tt7137906,8.9,116560,20.965,8.2
tm414584,Rambo: Last Blood,MOVIE,2019,101,"drama', 'action', 'crime', 'thriller', 'western'","US', 'CN'",NA,tt1206885,6.1,96740,88.199,6.5
ts221200,The Haunting of Bly Manor,SHOW,2020,55,"thriller', 'drama', 'scifi', 'horror'",US',1,tt10970552,7.3,99047,29.636,7.8
tm817504,1BR,MOVIE,2019,90,"thriller', 'drama', 'horror'",US',NA,tt7541106,5.8,12397,15.943,6.1
tm412937,Trading Paint,MOVIE,2019,87,"drama', 'thriller', 'action', 'sport', 'european'","GB', 'US'",NA,tt7052494,4.4,1996,8.786,5.6
ts237107,Sweet Magnolias,SHOW,2020,50,"drama', 'romance'",US',2,tt9077540,7.3,17689,17.137,7.9
tm456156,Sweetheart,MOVIE,2019,82,"horror', 'thriller', 'drama', 'fantasy', 'scifi'",US',NA,tt6560164,5.8,8191,12.174,6.5
tm943790,Summerland,MOVIE,2020,102,"romance', 'war', 'drama'",GB',NA,tt6841122,7,6827,9.77,7.6
tm239927,Official Secrets,MOVIE,2019,112,"drama', 'thriller', 'history', 'crime', 'war', 'romance'","GB', 'US'",NA,tt5431890,7.3,46901,13.217,7.249
ts89210,Warrior Nun,SHOW,2020,43,"action', 'drama', 'scifi', 'fantasy'",US',2,tt9059350,6.8,30243,45.891,7.9
tm919961,Pieces of a Woman,MOVIE,2020,127,drama',"CA', 'HU', 'US'",NA,tt11161474,7,48664,10.502,7.098
tm427335,Freaks,MOVIE,2019,105,"scifi', 'thriller', 'drama'","US', 'CA'",NA,tt8781414,6.7,35021,56.909,6.8
tm431321,21 Bridges,MOVIE,2019,99,"action', 'drama', 'crime', 'thriller'",US',NA,tt8688634,6.6,65845,29.285,6.7
tm417553,6 Underground,MOVIE,2019,128,"thriller', 'comedy', 'action'",US',NA,tt8106534,6.1,172083,68.45,6.327
tm821789,Mank,MOVIE,2020,131,"comedy', 'drama'",US',NA,tt10618286,6.8,72295,13.068,6.8
tm834851,I Care a Lot,MOVIE,2020,118,"drama', 'thriller', 'comedy', 'crime'","GB', 'US'",NA,tt9893250,6.3,129321,30.192,6.6
ts223210,Don't F**k with Cats: Hunting an Internet Killer,SHOW,2019,62,"documentation', 'crime'",GB',1,tt11318602,8,51559,13.548,7.7
ts223548,The Midnight Gospel,SHOW,2020,26,"comedy', 'animation', 'scifi', 'thriller'",US',1,,NA,NA,27.366,8.3
tm827648,El Camino: A Breaking Bad Movie,MOVIE,2019,123,"crime', 'drama', 'thriller', 'action'",US',NA,tt9243946,7.3,216847,42.566,6.91
tm460948,Always Be My Maybe,MOVIE,2019,102,"romance', 'comedy'",US',NA,tt7374948,6.8,55686,11.434,6.6
ts107724,The Defeated,SHOW,2020,55,"history', 'thriller', 'drama'",DE',1,tt8879894,7,5902,7.002,6.846
tm847085,The Social Dilemma,MOVIE,2020,94,"drama', 'documentation'",US',NA,tt11464826,7.6,80916,20.38,7.5
tm494295,Straight Up,MOVIE,2019,95,"comedy', 'romance'",US',NA,tt8855960,6.8,2445,6.099,6.9
tm916405,The Outpost,MOVIE,2020,123,"history', 'action', 'war', 'drama'","BG', 'US'",NA,tt3833480,6.8,32952,31.294,6.9
tm823545,Disappearance at Clifton Hill,MOVIE,2020,100,"thriller', 'drama'",CA',NA,tt5919756,5.4,3612,5.746,5.4
ts90448,The Hateful Eight: Extended Version,SHOW,2019,53,"crime', 'thriller', 'western', 'drama'",US',1,,NA,NA,1.96,10
tm244207,Triple Frontier,MOVIE,2019,125,"thriller', 'action', 'crime', 'drama'",US',NA,tt1488606,6.4,125883,28.54,6.3
tm849004,Eurovision Song Contest: The Story of Fire Saga,MOVIE,2020,123,"music', 'comedy'",US',NA,tt8580274,6.5,92086,10.817,6.4
ts218802,The Family,SHOW,2019,50,"documentation', 'sport', 'reality'",US',1,tt11056808,6.4,3491,6.904,6.9
ts287836,Into the Night,SHOW,2020,36,"scifi', 'drama', 'thriller'",BE',2,tt10919486,7.1,31559,22.983,7.5
tm423666,The Wandering Earth,MOVIE,2019,126,"scifi', 'action', 'drama', 'thriller'",CN',NA,tt7605074,5.9,30297,25.187,6.4
tm818266,The Forgotten Battle,MOVIE,2020,124,"drama', 'war', 'history', 'documentation', 'european'","BE', 'LT', 'NL'",NA,tt10521092,7.1,27275,33.974,7.2
ts225651,Feel Good,SHOW,2020,25,"drama', 'comedy', 'romance'",GB',2,tt10098620,7.5,10690,9.986,7.4
tm813695,After We Collided,MOVIE,2020,105,"drama', 'romance'",US',NA,tt10362466,5,30522,236.101,7.251
tm448792,In the Shadow of the Moon,MOVIE,2019,115,"scifi', 'crime', 'thriller'","US', 'CA'",NA,tt8110640,6.2,52206,23.952,6.2
tm1121246,Code 8,MOVIE,2019,99,"scifi', 'action', 'crime', 'thriller', 'drama'","CA', 'GB', 'US'",NA,tt6259380,6.1,39469,18.193,6.2
ts222439,Crash Landing on You,SHOW,2019,85,war',KR',1,,NA,NA,59.917,8.8
tm447963,Fractured,MOVIE,2019,99,thriller',US',NA,tt4332232,6.4,72478,35.497,6.7
ts104401,Ragnarok,SHOW,2020,47,"thriller', 'action', 'drama', 'fantasy', 'scifi'",NO',2,tt9251798,7.5,36863,118.364,8.067
tm832345,365 Days,MOVIE,2020,114,"romance', 'drama', 'european'",PL',NA,tt10886166,3.3,84940,48.792,7.044
ts304505,Love Is Blind,SHOW,2020,54,"reality', 'romance'",US',5,tt11704040,6.1,7863,1.4,7.7
ts103702,Young Wallander,SHOW,2020,45,"thriller', 'crime', 'drama'",GB',2,tt9359220,6.9,11377,72.638,7.1
ts88577,Hollywood,SHOW,2020,50,"drama', 'history'",US',1,tt9827854,7.5,36052,11.855,7.6
ts85398,Our Planet,SHOW,2019,50,documentation',GB',1,tt9253866,9.3,42259,19.942,8.8
ts91039,The Chef Show,SHOW,2019,31,documentation',US',2,tt10359446,8.2,5107,7.305,7.8
ts257301,Big Timber,SHOW,2020,48,reality',CA',2,tt13322572,6.6,705,19.64,7
ts95997,Raising Dion,SHOW,2019,43,"scifi', 'drama'",US',2,tt7826108,7.1,14799,33.326,7.8
tm428856,I Am Mother,MOVIE,2019,114,"scifi', 'horror', 'drama', 'thriller'",AU',NA,tt6292852,6.7,89926,20.904,6.696
tm983787,Ava,MOVIE,2020,96,"thriller', 'crime', 'action', 'drama'",US',NA,tt8784956,5.4,54279,155.235,5.753
tm840196,The Trial of the Chicago 7,MOVIE,2020,130,"drama', 'history', 'thriller'",US',NA,tt1070874,7.7,173103,15.07,7.8
ts223530,Sweet Home,SHOW,2020,52,"drama', 'scifi'",KR',1,,NA,NA,69.734,8.6
tm455636,The Dirt,MOVIE,2019,108,"drama', 'comedy', 'music'",US',NA,tt0800325,6.9,48445,15.86,7.518
ts82912,Ratched,SHOW,2020,54,"drama', 'history', 'thriller', 'crime'",US',2,tt7423538,7.2,54291,35.227,7.8
tm824331,Can You Keep a Secret?,MOVIE,2019,94,"romance', 'comedy'",US',NA,tt8707922,5.3,16421,12.579,6.553
ts84663,The Politician,SHOW,2019,43,"comedy', 'drama'",US',2,tt7971476,7.5,22182,14.713,7.4
tm441231,Murder Mystery,MOVIE,2019,90,"comedy', 'crime', 'romance', 'action'","IT', 'MC', 'US', 'CA'",NA,tt1618434,6,124599,22.376,6.2
tm843444,Da 5 Bloods,MOVIE,2020,156,"war', 'drama'",US',NA,tt9777644,6.5,50520,16.232,6.6
tm832916,The Midnight Sky,MOVIE,2020,118,"drama', 'scifi', 'thriller', 'fantasy'",US',NA,tt10539608,5.6,82362,22.231,5.8
ts242210,The Cursed,SHOW,2020,62,"thriller', 'scifi', 'drama', 'fantasy'",KR',1,tt11841276,7.1,466,4.435,7.9
ts221016,Top Boy,SHOW,2019,53,"drama', 'crime'",GB',3,,NA,NA,24.305,8.4
ts221749,Dorohedoro,SHOW,2020,25,"scifi', 'action', 'comedy', 'fantasy', 'horror', 'animation'",JP',1,tt11147852,8.1,8262,23.072,8.6
ts86165,The Society,SHOW,2019,56,"drama', 'scifi', 'thriller'",US',1,tt8778064,7,28647,21.138,7.7
ts225522,Unorthodox,SHOW,2020,54,drama',DE',1,tt7607544,8,76083,15.173,7.9
ts116814,The Twelve,SHOW,2019,48,"thriller', 'drama'",BE',1,tt19354884,7.4,5174,9.883,7
ts246072,Barbarians,SHOW,2020,47,"drama', 'action', 'history'",DE',1,tt9184986,7.2,23709,37.819,7.396
tm458553,Wine Country,MOVIE,2019,103,"comedy', 'drama'",US',NA,tt8169446,5.4,21213,11.397,5.5
ts218569,The Movies That Made Us,SHOW,2019,47,"documentation', 'family', 'history'",US',3,tt10681222,7.6,6288,10.08,7.4
tm886464,The Wrong Missy,MOVIE,2020,90,"romance', 'comedy'",US',NA,tt9619798,5.7,39237,31.686,6.2
ts235672,She,SHOW,2020,40,"drama', 'crime'",IN',2,,NA,NA,11.259,6.3
tm417416,Five Feet Apart,MOVIE,2019,116,"romance', 'drama'",US',NA,tt6472976,7.2,63916,86.377,8.3
tm439163,Brahms: The Boy II,MOVIE,2020,86,"thriller', 'horror', 'drama'","CN', 'US', 'AU', 'CA'",NA,tt9173418,4.7,17048,29.249,6.017
tm426428,After,MOVIE,2019,102,"drama', 'romance'",US',NA,tt4126476,5.2,53460,238.494,7.166
ts84661,Cursed,SHOW,2020,55,"action', 'scifi', 'fantasy', 'drama'",US',1,tt8210856,5.8,29864,30.279,7.4
tm441232,Someone Great,MOVIE,2019,92,"romance', 'comedy'",US',NA,tt8075260,6.1,22277,14.238,6.4
ts220751,Lego Jurassic World: Legend of Isla Nublar,SHOW,2019,22,"comedy', 'family', 'scifi', 'animation', 'action'",CA',1,tt10872880,6.7,289,13.663,7.2
tm450262,Last Breath,MOVIE,2019,85,"documentation', 'european'","BE', 'SE', 'GB'",NA,tt9056818,7.7,5800,5.855,7.7
ts83082,Living with Yourself,SHOW,2019,26,"drama', 'scifi', 'comedy'",US',2,tt8880894,7.2,30624,9.447,6.8
ts113842,Giri/Haji,SHOW,2019,58,"drama', 'thriller', 'crime'",GB',1,tt8001106,7.8,14008,14.215,7.7
tm435520,The Two Popes,MOVIE,2019,125,"drama', 'comedy', 'history'",US',NA,tt8404614,7.6,122069,11.465,7.5
tm443615,Rebecca,MOVIE,2020,123,"romance', 'drama', 'thriller'",GB',NA,tt2235695,6,41232,11.042,6.3
tm432765,The Wind,MOVIE,2019,86,"western', 'thriller', 'horror'",US',NA,tt8426594,5.5,8242,10.601,5.6
ts129445,The Spy,SHOW,2019,53,"drama', 'history'",FR',1,tt5952634,7.9,41237,16.993,7.6
tm456436,Bad Trip,MOVIE,2020,87,"comedy', 'reality'","CA', 'US'",NA,tt9684220,6.5,24537,73.507,6.1
ts241486,Pokémon Journeys: The Series,SHOW,2020,22,"animation', 'action', 'scifi', 'comedy', 'family', 'fantasy'",JP',1,tt14033496,6.9,563,1.4,6
tm470240,The Half of It,MOVIE,2020,104,"comedy', 'romance', 'drama'",US',NA,tt9683478,6.9,36576,17.948,7.2
tm458585,Dolemite Is My Name,MOVIE,2019,118,"drama', 'comedy', 'history'",US',NA,tt8526872,7.2,60334,11.036,7
tm678022,The Prom,MOVIE,2020,130,"comedy', 'drama', 'music', 'romance'",US',NA,tt10161886,5.9,26197,1.596,6.2
ts237560,Jeffrey Epstein: Filthy Rich,SHOW,2020,57,"documentation', 'crime'",US',1,tt12312250,7.1,23816,9.369,7.2
ts269397,Bogdan Boner: Egzorcysta,SHOW,2020,12,"animation', 'comedy'",PL',2,tt13624584,7.3,105,10.114,4
tm361746,Ophelia,MOVIE,2019,114,"drama', 'romance', 'history', 'war', 'thriller'","GB', 'US'",NA,tt5690870,6.6,10357,17.715,7.3
ts105825,The Valhalla Murders,SHOW,2019,47,"crime', 'drama', 'thriller', 'scifi'",IS',1,tt11073588,7.1,13467,11.145,6.8
tm821143,Ma Rainey's Black Bottom,MOVIE,2020,94,"drama', 'music'",US',NA,tt10514222,6.9,50988,10.662,6.7
ts113506,The Last Czars,SHOW,2019,45,"romance', 'documentation', 'drama', 'history', 'war'",GB',1,tt7949606,7.3,8248,9.163,7.4
tm453862,The Call,MOVIE,2020,112,"scifi', 'thriller', 'drama', 'crime', 'horror'",KR',NA,tt10530176,7.1,30772,33.987,7.6
tm849022,Hillbilly Elegy,MOVIE,2020,117,drama',US',NA,tt6772802,6.7,41469,12.825,6.8
ts89339,Selling Sunset,SHOW,2019,36,reality',US',5,tt9817298,6.4,6217,8.686,7
ts88909,Glow Up: Britain's Next Make-Up Star,SHOW,2019,54,reality',GB',4,tt9680524,6.8,2095,5.621,7
ts103133,I Am Not Okay with This,SHOW,2020,21,"drama', 'fantasy', 'scifi', 'comedy'",US',1,tt9446688,7.5,58674,27.985,8.2
tm358770,Paradise Hills,MOVIE,2019,95,"scifi', 'thriller', 'fantasy', 'european'","US', 'ES'",NA,tt6127004,5.3,22454,17.062,6.022
ts83491,WHAT / IF,SHOW,2019,54,"drama', 'thriller', 'romance'",US',1,tt20873518,6.3,15243,19.664,6.6
tm420826,The Highwaymen,MOVIE,2019,133,"drama', 'thriller', 'crime'",US',NA,tt1860242,6.9,89893,14.256,6.7
ts281928,Unsolved Mysteries,SHOW,2020,49,"documentation', 'drama', 'thriller', 'crime'",US',2,tt9642938,7.3,9492,18.654,7.8
tm372066,Fast Color,MOVIE,2019,102,"scifi', 'thriller', 'drama'",US',NA,tt6418778,6,6276,8.954,6
ts223981,Cheer,SHOW,2020,56,"documentation', 'sport', 'reality'",US',2,tt11426660,8.1,6271,8.36,7.4
ts89014,DC Super Hero Girls,SHOW,2019,10,"scifi', 'animation', 'family', 'action', 'comedy', 'fantasy', 'drama'",US',2,tt9628244,7.1,1282,12.626,8.2
